id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365
1059891,"“L l,x w w.     XThank &mftkn.  .",11837926,Anthony,Manhattan,Midtown,Private room,150,7,44,2019-05-31,3,365
26690586,Ionic Room close to NYC,183321912,Iris,Brooklyn,Bedford-Stuyvesant,Private room,65,30,30,2019-05-31,2,361
13843286,Charming WV 1BR on Historic Street,11791986,Fawn,Manhattan,West Village,Entire home/apt,325,3,29,2019-06-17,1,349
36282337,Sunny Jr 1 Bed in Clinton Hill,17211451,Jamila,Brooklyn,Clinton Hill,Entire home/apt,84,30,0,,1,39
27131829,Heart of Bushwick 2 minutes to the L train,23074465,John,Brooklyn,Bushwick,Private room,65,1,44,2019-07-01,3,27
35545626,Large quite apartment across from beautiful park,7271522,Mordechai,Manhattan,Morningside Heights,Entire home/apt,250,7,0,,1,10
1072481,Bedroom for two in Chelsea,5479559,Michael,Manhattan,Chelsea,Private room,70,1,206,2019-06-19,1,15
33572668,Master bedroom in Luxury High Rise,107393843,James,Manhattan,Financial District,Private room,125,4,1,2019-05-25,1,0
16315491,AWESOME CHARMING ROOM C WITH ROOF DECK ACCESS :),29650513,Katie Graham,Brooklyn,Clinton Hill,Private room,97,30,13,2019-05-20,6,332
2702351,"Spacious, Safe, and Furnished",13829968,Jonathan,Manhattan,Harlem,Entire home/apt,90,5,16,2019-06-08,1,3
17223725,"Artistic Room with AC,3 Mins walk to the subway",37163867,Mada,Queens,Long Island City,Private room,80,30,18,2019-07-01,1,92
20889280,Colorful entire studio with city views by subway!,44707578,Nick,Manhattan,Harlem,Entire home/apt,115,5,0,,1,0
19114447,Beautiful douplex with garden in crown heights!!,5434236,Andrea,Brooklyn,Crown Heights,Entire home/apt,188,3,11,2018-08-24,1,144
25541772,Luxurious and Spacious 2 Bedroom Brownstone,192713943,Killian,Brooklyn,Clinton Hill,Entire home/apt,350,2,0,,1,18
21428231,Adorable room in AMAZING Chelsea apartment!,155318905,Samantha,Manhattan,Chelsea,Private room,95,1,2,2017-11-06,1,0
13298512,"Large Bedroom in Clinton Hill/Bed-Stuy, Brooklyn!",6444963,Tiffany,Brooklyn,Bedford-Stuyvesant,Private room,50,6,3,2019-02-11,1,3
20761296,Huge Room in Beautiful New Renovated Apartment,146030957,Bryan,Queens,Astoria,Private room,45,5,20,2019-06-19,1,16
14668622,Peaceful and Quiet in the heart of TriBeca,4613888,Daniel,Manhattan,Tribeca,Entire home/apt,350,1,0,,1,327
5766895,Charmingly Rustic Apt in Ft Greene,3448931,Rachel,Brooklyn,Clinton Hill,Entire home/apt,195,3,6,2017-05-29,1,0
7180015,"private room, cute&cozy apartment",37614545,Linda,Queens,Astoria,Private room,85,1,0,,1,0
11509497,HUGE LIGHTENED ROOM / APARTMENT BROOKLYN,60639864,Joseph,Brooklyn,Bedford-Stuyvesant,Private room,79,1,16,2019-06-19,1,0
28625897,"Near A/C/L/3 trains! Two comfy beds, good vibes.",97546900,Regina,Brooklyn,Brownsville,Private room,75,2,33,2019-06-23,1,20
21738084,"Cozy and Relaxing, An East Williamsburg Getaway",125697192,Hollye,Brooklyn,Williamsburg,Private room,60,2,75,2019-06-20,1,23
30186632,**Bed-Stuy Studio**,2823246,Paige,Brooklyn,Bedford-Stuyvesant,Entire home/apt,70,4,1,2018-11-23,1,0
36308658,Room 2: Sunny Queen W Private Bathroom & Breakfast,268394581,Rehana,Brooklyn,Bedford-Stuyvesant,Private room,75,1,0,,3,137
16854141,"Snug, Cozy 1 bedroom Apartment",18595156,Dwane,Brooklyn,East New York,Entire home/apt,100,1,68,2019-06-08,1,364
15126304,Cozy studio,10209118,Emre,Manhattan,Upper East Side,Entire home/apt,105,3,0,,1,0
4199411,Greenwich Village Living!,21787420,Mo,Manhattan,East Village,Entire home/apt,350,2,0,,1,0
82549,Columbia Castle in Brooklyn Heights,448312,Christopher,Brooklyn,Brooklyn Heights,Private room,100,3,66,2016-09-16,2,0
32356294,Large Bedroom with Private Entrance,2487323,Maddy,Brooklyn,Greenpoint,Private room,61,14,0,,1,157
9618477,Warm Warm Wooded Quiet City Escape,38284667,Ruth,Manhattan,East Village,Entire home/apt,160,160,2,2015-12-14,2,363
35233074,Spacious Duplex Family Home | 10 min to Midtown,264142178,Thiago,Queens,Long Island City,Entire home/apt,275,1,3,2019-07-01,1,339
23131011,Catlandia!,127586030,Daniella,Brooklyn,Prospect-Lefferts Gardens,Private room,50,2,58,2019-07-06,1,52
690960,Guestroom w/ 2 beds 20 mins to NYC ,3531317,Ingrid,Brooklyn,Bushwick,Private room,60,2,295,2019-06-16,2,210
23288667,"Great place for 8, 30 min to Manhattan",173373234,Alexander M,Brooklyn,Bensonhurst,Entire home/apt,200,30,19,2018-07-15,2,179
14135050,,85288337,Jeff,Brooklyn,Bedford-Stuyvesant,Private room,70,3,0,,1,0
21938508,Ideal Stay in NYC! ☆☆☆☆☆,70562577,Ryan,Queens,Astoria,Entire home/apt,125,3,10,2019-04-26,1,64
13545453,"West 50th Street, Luxury Svcd Studio Apt",22541573,Ken,Manhattan,Hell's Kitchen,Entire home/apt,199,30,1,2018-07-29,87,329
34201695,BedStuy Private Room (M2),6206040,Linda,Brooklyn,Bedford-Stuyvesant,Private room,65,1,4,2019-06-18,8,12
4567820,Lovely Studio on the edge of the McGolrick Park,5650951,Simon,Brooklyn,Greenpoint,Private room,75,8,6,2018-11-05,1,0
6209147,Sunny 1 Bedroom Apt in East Harlem!,32197200,Sabrina,Manhattan,East Harlem,Entire home/apt,130,2,34,2016-07-31,1,0
27530187,Private Bed & Bath in Heart of Downtown Manhattan,16676759,Derek,Manhattan,Financial District,Private room,180,3,10,2019-06-06,1,48
22164078,Large Modern Chelsea Studio,35509609,Justin,Manhattan,Chelsea,Entire home/apt,149,4,3,2019-01-23,1,0
27133188,Serene large private room in stylish Brooklyn apt,1409262,Sarah,Brooklyn,Flatbush,Private room,55,2,2,2018-10-05,6,287
16466733,Spacious light tribeca loft!,25528796,Julia,Manhattan,Tribeca,Entire home/apt,190,3,0,,1,0
1461814,Zen Supersized Master Suite,3604585,Jenny,Brooklyn,Flatbush,Private room,69,4,34,2019-01-01,3,68
6328046,Spacious 1BDR apartment Upper West Side,31033526,Natalia,Manhattan,Upper West Side,Entire home/apt,141,7,4,2018-06-17,1,0
12095636,Sunny Artesian apartment,64846981,Maria,Brooklyn,Bushwick,Private room,90,2,6,2017-05-08,1,358
34561332,Sun-drenched apartment in the heart of Brooklyn,12276549,Carolin,Brooklyn,Crown Heights,Entire home/apt,275,3,0,,2,0
30857971,Luxury apartment in UES,39548500,Silvio,Manhattan,Upper East Side,Entire home/apt,300,3,4,2019-02-17,1,0
22384717,Upper Manhattan Oasis,3076579,Elisabeth,Manhattan,Inwood,Private room,50,3,4,2019-05-12,1,31
29131447,Upper East Side room with full size bed,216944902,Janna,Manhattan,East Harlem,Private room,85,1,6,2018-12-02,1,0
15940328,"Free parking, quiet, 5 stops on N/W  to Manhattan",78619120,Dominique,Queens,Astoria,Entire home/apt,100,4,78,2019-07-07,1,201
21883986,Cozy Room with queen size bed for 2,158710682,Cedar,Manhattan,Midtown,Private room,90,1,0,,3,221
27774442,Huge Industrial Chic Williamsburg 1 Bdrm w/rooftop,24399066,Rachel,Brooklyn,Williamsburg,Entire home/apt,185,1,20,2019-06-09,1,44
34302031,500 sq ft Studio with Private Bathroom,133588507,Joanne,Queens,Jamaica,Entire home/apt,64,3,6,2019-07-05,1,37
3175088,SPACIOUS  ARTIST LOFT IN CHELSA,16100913,S Anthony,Manhattan,Chelsea,Entire home/apt,275,3,63,2019-06-16,1,323
20392393,Cozy midtown apt next to metro & Empire State bldg,145398177,Spencer,Manhattan,Kips Bay,Entire home/apt,129,2,75,2019-06-13,1,29
29822259,Warm Wiliamsburg Retreat,2967674,Lilly,Brooklyn,Williamsburg,Private room,48,2,6,2019-02-06,2,0
11760308,Cozy Bedroom for 2 in E Harlem,62588398,Daniel,Manhattan,East Harlem,Private room,70,3,54,2019-04-23,1,40
5871372,Tiny Private Artist's Studio in NYC,5309143,Ayesha,Bronx,Williamsbridge,Entire home/apt,63,5,85,2019-07-02,1,235
110739,"Very Central, Nomad/Chelsea Loft Studio",568568,Driss,Manhattan,Midtown,Entire home/apt,169,18,54,2019-07-03,1,98
21879760,Huge Dumbo Loft,1377201,Jon,Brooklyn,Vinegar Hill,Entire home/apt,100,30,2,2018-06-30,1,31
34687140,Bensonhurst,261651359,Suraye,Brooklyn,Bensonhurst,Private room,60,3,0,,1,178
7348959,Beautiful Room in Brownstone - Prime Location,4579626,Karen,Brooklyn,Park Slope,Private room,58,1,211,2019-07-07,2,178
9698905,Cozy private room w/ensuite bathroom!!,2262706,Shabari,Brooklyn,Carroll Gardens,Private room,95,1,2,2017-04-23,1,0
8456825,Bushwick Oasis,44516268,Tom And Claudia,Brooklyn,Bushwick,Entire home/apt,70,2,171,2019-06-22,1,183
20385260,2 BDRM apt in elevator building,13225047,Lila,Brooklyn,Williamsburg,Entire home/apt,211,1,12,2018-04-03,3,0
21931557,Bed-Stuy modern one bedroom plus private bathroom,159811367,Sergii,Brooklyn,Bedford-Stuyvesant,Private room,50,30,4,2019-03-10,10,365
29541353,Quiet sleep share in Brooklyn,201015598,Anchor,Brooklyn,Bedford-Stuyvesant,Shared room,32,1,17,2019-06-24,17,87
33513077,Large Room in Brownstone Townhouse  (2nd fl),20555097,Emilie,Brooklyn,Bedford-Stuyvesant,Private room,90,5,2,2019-05-11,2,71
18695104,Quiet private room in Manhattan Lower east side,40225443,Zhi And Gloria,Manhattan,Lower East Side,Private room,104,3,28,2017-11-11,1,0
30590361,"Bright, Spacious, & Cheerful! 5min walk to Metro L",154981576,Bedly Bushwick,Brooklyn,Bushwick,Private room,37,30,1,2019-05-31,9,45
28154635,Upper West Side 1 Bedroom Apt near Central Park,212661859,Amita,Manhattan,Upper West Side,Entire home/apt,199,4,6,2018-11-18,1,0
33093166,Spacious Room in 4 BR!,245637171,Min,Manhattan,East Village,Private room,82,30,0,,8,365
33943216,"Entire 2BR Modern, Luxurious Apt in East Village",156381151,Karim,Manhattan,East Village,Entire home/apt,190,2,2,2019-06-10,2,0
35121319,Boho escape in Upper Manhattan,35491006,Lisa,Manhattan,Harlem,Entire home/apt,135,4,1,2019-07-07,1,0
23184752,Large Sunny Clinton Hill/Bedstuy bedroom,172366460,Aaron,Brooklyn,Bedford-Stuyvesant,Private room,70,1,18,2019-06-15,1,362
33035865,NEW TOP FLOOR APT. IN BUSHWICK PRIME LOCATION,130279,Alvise,Brooklyn,Bushwick,Private room,75,1,3,2019-06-22,1,0
17959888,South Bronx-Piano District artist Loft/,123271654,Beatrice,Bronx,Port Morris,Shared room,165,2,20,2018-10-14,1,15
31023868,"Bright, charming Fort Greene studio",108810117,Jaclyn,Brooklyn,Fort Greene,Entire home/apt,175,3,4,2019-07-07,1,9
16063885,Spacious 1 Bedroom Apt in the heart of Harlem,83278784,Kennedy,Manhattan,Harlem,Entire home/apt,160,1,41,2019-06-16,1,273
20691057,Cozy 2 Bedroom Apt in NYC's hippest neighborhood,33899564,Kayla,Manhattan,East Village,Entire home/apt,150,4,6,2017-10-01,1,0
31354518,Private Room in Brooklyn Loft Oasis,1973165,Rob,Brooklyn,Greenpoint,Private room,100,2,3,2019-06-26,1,100
28079986,Brooklyn Prospect Park Parade Ground Standard,202837291,Sarahya,Brooklyn,Flatbush,Private room,65,1,20,2019-06-22,2,164
7679236,Belle Harbor 4 BR 2 bath- 1 bl from Beach,40327248,Sarina,Queens,Neponsit,Entire home/apt,350,2,5,2019-07-07,1,334
4792705,Elegant Quiet Spacious 2BD Brownstone Brooklyn NYC,3471761,Kevin & Yuan,Brooklyn,Bedford-Stuyvesant,Entire home/apt,149,2,145,2019-07-02,2,305
10724792,"New, Lux Doorman,U.N. Grand Central",52950465,Gal,Manhattan,Midtown,Entire home/apt,129,30,4,2016-09-22,12,328
33110021,Big private room,211906172,Sercan,Queens,Rego Park,Private room,70,4,0,,1,365
32668900,Best apartment in Chelsea for a young couple,11821104,Nicolas,Manhattan,Chelsea,Entire home/apt,200,5,0,,1,9
19710391,BedStuy Dream-house,28680760,Edwin,Brooklyn,Bedford-Stuyvesant,Entire home/apt,250,4,3,2017-09-17,1,333
3200522,Brooklyn 3BR Near Subways,1369577,Thomas & Gaby,Brooklyn,Crown Heights,Entire home/apt,120,5,175,2019-06-19,2,56
12814685,"Great location in NYC, clean, quiet and cozy",69890625,Grace,Brooklyn,Clinton Hill,Private room,89,1,15,2019-05-14,1,179
17149950,Entire One bedroom Apartment in Midtown Manhattan,7616444,Ramin,Manhattan,Midtown,Entire home/apt,350,5,4,2017-10-31,1,0
9821359,"Adorable, quiet Astoria apartment",50588693,Robb,Queens,Astoria,Private room,30,1,0,,1,0
548133,Chic One-Bedroom Apt,2694451,Shontae,Brooklyn,Clinton Hill,Entire home/apt,135,3,28,2019-06-01,1,211
24226842,Luxury High Floor Studio with stunning view,17477908,Mat,Manhattan,Upper West Side,Entire home/apt,195,30,3,2019-06-01,10,311
659952,GREAT Studio apartment in Midtown W,3166753,Ben,Manhattan,Hell's Kitchen,Entire home/apt,99,3,46,2018-01-04,1,31
29806013,NICE BED IN A SHARED ROOM FOR A MAN NEAR MIDTOWN 1,221836975,Jon,Queens,Jackson Heights,Shared room,58,2,4,2019-05-31,3,267
28964166,$ummer $ALE Williamsburg TownHouse -BEST Location!,218319766,Ron And Irit,Brooklyn,Williamsburg,Entire home/apt,275,2,45,2019-06-30,1,249
23378076,An Oasis in Manhattan,174263749,Shopper,Manhattan,Washington Heights,Private room,115,6,2,2018-11-01,3,90
33622308,Double Room with Two Double Beds,257565053,The Redford,Manhattan,Lower East Side,Private room,159,1,0,,2,161
13358265,Full 1 Bedroom Apartment in heart of UWS,60380241,Vanessa,Manhattan,Upper West Side,Entire home/apt,200,2,117,2019-06-22,1,34
7748422,Great 4 Fl walk up studio apt w/den,1353426,Katie,Brooklyn,Clinton Hill,Entire home/apt,145,3,2,2018-09-24,1,0
34231565,Private bedroom and bathroom 15 mins from the city,2961266,John,Queens,Sunnyside,Private room,72,1,4,2019-07-02,2,25
18958323,Tranquility,21190402,David,Staten Island,Emerson Hill,Private room,85,1,0,,1,0
19049402,Downtown Luxury 1 Bedroom 800 sq ft,105642760,Gigi,Manhattan,Battery Park City,Entire home/apt,350,7,4,2019-04-27,1,51
32466450,Union Square Industrial Loft Apartment - 1 Bedroom,182709,S,Manhattan,East Village,Entire home/apt,199,1,8,2019-07-03,1,65
10573225,Charming Spacious Park Slope Studio,54539364,Ildiko,Brooklyn,South Slope,Entire home/apt,135,3,134,2019-06-16,1,241
12830905,Spacious East Village Bedroom,70026602,Kathryn,Manhattan,East Village,Private room,150,2,18,2017-03-16,1,0
24158816,Cozy Modern Loft with Fireplace in West Village,128610997,Zani,Manhattan,West Village,Entire home/apt,264,10,17,2019-06-13,2,94
34485284,"King modern room,  your sanctuary in SoHo",260861596,The James New York - SoHo,Manhattan,SoHo,Private room,100,1,0,,7,266
744228,"Entire gorgeous,cozy,light two bed ",192750,Charlotte,Manhattan,Harlem,Entire home/apt,150,1,2,2013-01-05,1,0
13078166,West 15th Street Cozy Chelsea Studio Serviced Apt,22541573,Ken,Manhattan,Chelsea,Entire home/apt,179,30,0,,87,273
21623610,Small Guestroom 30 mins to Downtown Manhattan,90658585,Faye,Staten Island,Tompkinsville,Private room,30,3,13,2019-06-08,3,176
22151022,10mins to LGA /20 to the city /5 min to N train,139867352,Oscar,Queens,Ditmars Steinway,Private room,39,1,43,2019-06-23,2,351
36271603,Big Beautiful Apartment on Flatbush ave near Park,272796645,Toby,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,199,2,0,,1,141
17892835,"Comfy room seconds from 2,3,5 trains",25753120,Aaron,Brooklyn,Crown Heights,Private room,40,5,0,,2,0
25370919,"Spacious, Luxury Apartment in Brooklyn",30224403,Peter,Brooklyn,Boerum Hill,Entire home/apt,175,5,9,2019-04-11,1,6
7216192,Room in classic Harlem brownstone,17464442,Kirsti,Manhattan,Harlem,Private room,125,2,3,2016-07-25,1,0
15522627,Cozy Quiet Upgraded Prvt Rm in House in the Slope!,90771408,Albert,Brooklyn,South Slope,Private room,70,1,30,2019-06-05,1,297
9976190,Two Bedroom Apartment,46976876,Carolina,Manhattan,East Village,Entire home/apt,250,2,0,,2,0
27776337,Apartment for transient guest!,209121939,Linda,Manhattan,Harlem,Private room,45,1,14,2019-06-22,2,128
2757036,Bayview room,14103991,Ruth,Queens,Flushing,Private room,55,1,51,2019-05-26,4,333
9652170,Best Location in S. Williamsburg,49898234,Lemuel,Brooklyn,Williamsburg,Private room,60,7,0,,1,0
7785582,Basement Room with Private Bathroom,11048791,Jarred,Brooklyn,Bushwick,Private room,40,7,2,2018-05-22,1,0
11212414,"Spacious, Family-Friendly NYC Apt",58405281,Cristina,Manhattan,Harlem,Entire home/apt,75,1,1,2016-02-21,1,0
18410069,Sunny Brooklyn Limestone,7934771,Antoinette,Brooklyn,Flatbush,Entire home/apt,175,7,3,2019-02-18,1,0
29990344,Charming Brooklyn Apartment Next to Prospect Park,58069820,Michael,Brooklyn,Crown Heights,Private room,75,2,45,2019-07-07,1,9
18858761,Private Entrance Astoria Five min walk to subway,131392140,Vik,Queens,Astoria,Entire home/apt,125,2,49,2019-03-17,5,86
7367913,Brooklyn oasis with breathtaking skyline view!,38606448,Hanna,Brooklyn,Bedford-Stuyvesant,Private room,80,2,8,2018-08-27,1,281
24808312,"MARTIAL LOFT 3: REDEMPTION (upstairs, 3rd room)",15787004,Martial Loft,Brooklyn,Bushwick,Private room,40,3,2,2018-10-24,5,0
28123818,KING Room w Private Entrance - Times Square,42998647,Prav,Manhattan,Hell's Kitchen,Private room,45,3,72,2019-06-23,3,86
27675173,"beautiful, converted multi-unit building",18763685,Sabina,Manhattan,East Village,Entire home/apt,330,2,8,2019-07-02,1,5
22997160,Chill Vibes in Beautiful Fort Greene,170567335,Robert,Brooklyn,Fort Greene,Private room,95,2,5,2019-01-25,1,0
28073668,Cozy Studio Near ESB,211549023,Studioplus,Manhattan,Midtown,Entire home/apt,200,2,13,2019-06-18,13,358
26871230,West Chelsea High Line Treasure,2304932,David,Manhattan,Chelsea,Entire home/apt,300,5,10,2019-04-29,1,4
10138996,Queen Bed/Private Room w/ Backyard,52031734,Edward,Brooklyn,Bedford-Stuyvesant,Private room,41,1,1,2016-01-20,1,0
68735,Prewar Penthouse w Private Terrace,342054,Violetta,Manhattan,Upper West Side,Entire home/apt,195,11,30,2019-06-13,1,249
12834386,Awesome spacious room by the park,1216362,Camila,Brooklyn,Flatbush,Private room,73,1,43,2018-11-01,4,188
24240996,"new-entire condo, terrace, parking D-N-R trains-IC",19707138,Ali,Brooklyn,Sunset Park,Entire home/apt,125,15,1,2018-04-08,1,8
16478472,Designer 2-BR with Stunning Views in Williamsburg,108160091,Dasha,Brooklyn,Williamsburg,Entire home/apt,218,30,25,2019-05-19,3,342
34618352,King's Airbnb,261167972,Roger,Brooklyn,Bedford-Stuyvesant,Entire home/apt,180,2,9,2019-07-07,1,330
10774325,Convenient Studio Apartment!,3068641,Erum,Manhattan,Harlem,Entire home/apt,100,4,0,,1,0
10114830,Studio on the Upper West Side,49871658,Michelle,Manhattan,Upper West Side,Entire home/apt,200,3,0,,1,0
16333776,Sun-drenched room in quiet Ridgewood neighborhood,23848987,Norberto,Queens,Ridgewood,Private room,40,5,0,,1,0
12367315,Large 1 Bdrm in Clinton Hill,5960171,Jackie,Brooklyn,Clinton Hill,Entire home/apt,125,3,2,2016-06-29,1,0
28488070,Designer 3 Bedroom Heart of Bushwick 15min to NYC,44755507,Michael,Brooklyn,Bushwick,Entire home/apt,140,30,0,,2,330
32501820,Queen size bed private room for 2,191011879,Conor,Manhattan,Midtown,Private room,250,1,0,,2,268
4738946,"Amazing, classy, safe & convenient!",15821855,Tessa,Manhattan,Morningside Heights,Private room,65,1,1,2015-09-14,1,0
28222827,Sunny bedroom near Times Square 33C2,190921808,John,Manhattan,Hell's Kitchen,Private room,75,7,5,2018-10-28,47,352
22764944,1 ROOM IN 2 BEDROOM APT DOORMAN BLDG WITH ELEVATOR,119847900,Marie,Manhattan,Washington Heights,Private room,52,1,46,2019-06-25,1,21
7769946,Lovely House in the Hill/ 2bedrm apt,40863179,Kevin,Brooklyn,Fort Greene,Entire home/apt,150,7,43,2019-06-13,1,53
35881347,gorgeous bedroom near Yankee Stadium,263317402,Cynthia Vanessa,Bronx,Concourse Village,Private room,53,3,0,,1,162
34972591,Spectacular 2 Bed 2 Bath on Park Avenue #6112,113723310,Joe,Manhattan,Murray Hill,Entire home/apt,300,30,0,,8,347
31599106,纽约客民宿,192895513,Vivi,Queens,Flushing,Private room,99,3,2,2019-06-21,3,336
31127267,"Studio apartment between NYC, JFK and LGA airports",32540806,Maor,Queens,Kew Gardens Hills,Entire home/apt,45,3,8,2019-06-02,1,0
14371241,Private Room - 15 min to Times Square.,9209911,Oscar,Manhattan,Harlem,Private room,54,3,71,2019-07-01,1,15
34778953,Cozy and bright room with a spectacular view,136953596,Fabio,Brooklyn,Fort Greene,Private room,125,5,1,2019-06-08,1,172
28993172,Charming home in Manhattan's most iconic street!,18264569,Jennifer,Manhattan,Chinatown,Private room,125,2,35,2019-07-07,1,315
22294357,One bed near All transportation step from Park,113805886,Yaacov,Manhattan,Upper East Side,Entire home/apt,135,31,2,2018-01-08,33,338
7908355,"Loft Bedroom in Clinton Hill, Brooklyn",21657314,Luke,Brooklyn,Clinton Hill,Private room,108,4,21,2019-06-15,1,12
13164658,Classic NYC Loft in the heart of Tribeca,10578546,Kara,Manhattan,Tribeca,Entire home/apt,325,3,6,2018-07-04,1,333
36041578,✨Superb Room- 2 Queen Beds and Balcony  ✨,270874051,Hotel Vetiver,Queens,Long Island City,Private room,159,1,0,,8,318
